manufacturer,model,engine_size,fuel_type,year_of_manufacture,mileage,price,car_age,damages
VW,Passat,2.0,Petrol,2012,86053,15721.2000000000000,12,DENT
Toyota,Prius,1.4,Hybrid,1995,203613,1957.50000000000000000,29,DENT
Ford,Mondeo,1.4,Diesel,2014,72713,16373.7000000000000,10,DENT
VW,Passat,1.4,Petrol,2006,116901,7030.80000000000000000,18,DENT
Ford,Mondeo,1.8,Diesel,2001,176631,3496.50000000000000000,23,DENT
Toyota,Prius,1.0,Hybrid,1997,200134,1949.40000000000000000,27,DENT
Toyota,Prius,1.8,Hybrid,2001,132392,6027.30000000000000000,23,DENT
Ford,Mondeo,1.8,Hybrid,2005,103701,9353.7000000000000,19,DENT
Ford,Mondeo,1.6,Diesel,2007,105467,8703.00000000000000000,17,DENT
VW,Golf,2.0,Petrol,2010,73614,12028.5000000000000,14,DENT
BMW,M5,5.0,Petrol,2011,108705,37504.8000000000000,13,DENT
Ford,Focus,1.8,Petrol,2002,120364,5679.90000000000000000,22,DENT
Ford,Fiesta,1.4,Petrol,2013,69008,10408.5000000000000,11,DENT
VW,Golf,1.6,Hybrid,2005,141418,5586.30000000000000000,19,DENT
Toyota,RAV4,2.2,Petrol,2015,35035,32640.3000000000000,9,DENT
VW,Golf,1.4,Petrol,2003,134894,4014.90000000000000000,21,DENT
VW,Polo,1.0,Diesel,2009,75245,6962.40000000000000000,15,DENT
Ford,Focus,1.0,Petrol,2017,36589,20420.1000000000000,7,DENT
Ford,Fiesta,1.2,Petrol,1998,202379,1238.40000000000000000,26,DENT
VW,Polo,1.0,Petrol,1984,198142,473.40000000000000000,40,DENT
VW,Polo,1.0,Petrol,1993,193104,901.80000000000000000,31,DENT
BMW,X3,2.0,Petrol,2008,66720,15208.2000000000000,16,DENT
VW,Golf,1.6,Petrol,1990,277600,513.00000000000000000,34,DENT
VW,Passat,1.8,Diesel,2015,64801,22101.3000000000000,9,DENT
Ford,Mondeo,1.6,Diesel,1998,115774,4419.90000000000000000,26,DENT
Toyota,Yaris,1.4,Hybrid,2001,153477,3448.80000000000000000,23,DENT
VW,Golf,1.6,Diesel,1999,212048,1794.60000000000000000,25,DENT
Toyota,RAV4,1.8,Hybrid,1994,178283,3042.90000000000000000,30,DENT
BMW,Z4,2.2,Petrol,2002,118679,7020.90000000000000000,22,DENT
Ford,Focus,1.4,Petrol,1992,100469,2986.20000000000000000,32,DENT
VW,Golf,1.2,Petrol,2013,57596,12645.0000000000000,11,DENT
BMW,X3,2.4,Petrol,2012,90496,18474.3000000000000,12,DENT
VW,Polo,2.0,Petrol,2011,78683,10466.1000000000000,13,DENT
Ford,Focus,1.4,Petrol,1990,187363,1297.80000000000000000,34,DENT
Ford,Fiesta,1.4,Petrol,1994,226494,825.30000000000000000,30,DENT
VW,Golf,1.4,Petrol,1999,158874,2530.80000000000000000,25,DENT
BMW,X3,2.0,Diesel,1993,198051,2100.60000000000000000,31,DENT
VW,Golf,1.8,Petrol,2004,113442,5747.40000000000000000,20,DENT
VW,Passat,1.8,Diesel,2000,51463,8856.00000000000000000,24,DENT
Ford,Fiesta,1.4,Petrol,1994,177619,1270.80000000000000000,30,DENT
Toyota,Yaris,1.4,Hybrid,1998,96009,4410.00000000000000000,26,DENT
Ford,Fiesta,1.0,Petrol,2008,87945,5535.00000000000000000,16,DENT
Ford,Mondeo,2.0,Diesel,2012,46394,20293.2000000000000,12,DENT
VW,Golf,1.8,Diesel,2011,24445,17369.1000000000000,13,DENT
Ford,Mondeo,1.6,Diesel,1989,213757,1070.10000000000000000,35,DENT
Toyota,Prius,1.8,Hybrid,2008,50110,17254.8000000000000,16,DENT
Ford,Mondeo,1.8,Diesel,2000,11500,10560.6000000000000,24,DENT
Toyota,RAV4,2.4,Petrol,1997,206018,2808.00000000000000000,27,DENT
Toyota,RAV4,2.4,Hybrid,2014,52305,34460.1000000000000,10,DENT
VW,Polo,1.4,Petrol,2018,28434,19166.4000000000000,6,DENT
VW,Golf,1.6,Hybrid,2000,17690,9330.3000000000000,24,DENT
Ford,Focus,2.0,Diesel,1992,199745,1670.40000000000000000,32,DENT
Toyota,RAV4,1.8,Hybrid,1987,248179,1022.40000000000000000,37,DENT
Ford,Focus,1.6,Petrol,1999,178080,2738.70000000000000000,25,DENT
BMW,X3,3.0,Diesel,2009,75307,19736.1000000000000,15,DENT
VW,Passat,1.6,Petrol,1991,16000,5366.7,33,DENT
VW,Golf,1.8,Petrol,2011,78224,11820.6000000000000,13,DENT
Toyota,Prius,1.0,Hybrid,2007,195968,3938.40000000000000000,17,DENT
VW,Passat,1.8,Diesel,1997,215821,2007.00000000000000000,27,DENT
Ford,Focus,1.4,Petrol,2015,38439,20914.2000000000000,9,DENT
Ford,Mondeo,2.0,Diesel,2013,51150,21062.7000000000000,11,DENT
Ford,Focus,1.4,Petrol,1992,132927,2331.90000000000000000,32,DENT
Toyota,RAV4,2.0,Hybrid,2010,61305,22749.3000000000000,14,DENT
Ford,Fiesta,1.0,Petrol,1993,59285,2471.40000000000000000,31,DENT
Toyota,Yaris,1.4,Hybrid,2010,86971,10468.8000000000000,14,DENT
Toyota,Yaris,1.0,Petrol,2015,93133,9849.6000000000000,9,DENT
VW,Passat,2.0,Diesel,2017,21663,34573.5000000000000,7,DENT
VW,Polo,1.0,Petrol,1991,241680,510.30000000000000000,33,DENT
Toyota,Prius,1.4,Hybrid,1999,224949,2111.40000000000000000,25,DENT
Toyota,RAV4,2.4,Petrol,2008,95727,14349.6000000000000,16,DENT
VW,Polo,1.0,Petrol,1988,205237,580.50000000000000000,36,DENT
Ford,Mondeo,1.4,Diesel,1998,164015,2808.90000000000000000,26,DENT
VW,Polo,1.0,Petrol,2017,40164,14148.9000000000000,7,DENT
Porsche,718 Cayman,4.0,Petrol,2001,44966,17838.0000000000000,23,DENT
Ford,Fiesta,1.4,Petrol,1992,208233,851.40000000000000000,32,DENT
Ford,Mondeo,1.8,Diesel,2004,144029,5602.50000000000000000,20,DENT
Ford,Focus,1.6,Petrol,2004,188180,3503.70000000000000000,20,DENT
VW,Golf,1.4,Diesel,2008,76190,9087.3,16,DENT
VW,Passat,1.6,Diesel,2001,121371,5464.80000000000000000,23,DENT
VW,Golf,1.2,Petrol,2012,85150,9832.5000000000000,12,DENT
Porsche,718 Cayman,2.0,Petrol,2007,148504,8922.60000000000000000,17,DENT
Porsche,Cayenne,4.0,Petrol,2003,190212,8047.80000000000000000,21,DENT
BMW,M5,4.0,Petrol,2005,101822,23662.8000000000000,19,DENT
VW,Polo,1.2,Petrol,1989,112074,1469.70000000000000000,35,DENT
Ford,Mondeo,1.4,Diesel,2008,41978,13358.7000000000000,16,DENT
BMW,Z4,2.2,Petrol,2011,48176,20890.8000000000000,13,DENT
BMW,Z4,2.4,Petrol,1990,172947,2122.20000000000000000,34,DENT
Ford,Fiesta,1.2,Petrol,2018,31524,16985.7000000000000,6,DENT
Toyota,Yaris,1.4,Petrol,2009,106605,7079.40000000000000000,15,DENT
Toyota,Prius,1.8,Hybrid,1994,155572,3133.80000000000000000,30,DENT
Ford,Mondeo,1.8,Diesel,2011,28754,19996.2000000000000,13,DENT
Toyota,RAV4,2.2,Hybrid,2014,50827,33300.0000000000000,10,DENT
Ford,Focus,1.8,Petrol,1995,221284,1521.00000000000000000,29,DENT
BMW,X3,2.4,Diesel,1989,219248,1458.90000000000000000,35,DENT
VW,Polo,1.2,Petrol,1988,279026,323.10000000000000000,36,DENT
Toyota,RAV4,2.4,Hybrid,1999,120378,7862.40000000000000000,25,DENT
Toyota,Yaris,1.2,Hybrid,1993,136024,2157.30000000000000000,31,DENT
Toyota,Prius,1.4,Hybrid,2015,27812,27716.4000000000000,9,DENT
Ford,Mondeo,2.0,Diesel,2012,91857,14994.9000000000000,12,DENT
Ford,Fiesta,1.0,Petrol,1998,158955,1641.60000000000000000,26,DENT
Porsche,Cayenne,2.6,Petrol,1994,149175,5035.50000000000000000,30,DENT
Porsche,911,2.2,Petrol,2003,157978,11695.5000000000000,21,DENT
Ford,Fiesta,1.4,Petrol,2013,64238,10742.4000000000000,11,DENT
Porsche,911,2.6,Petrol,1996,194463,5840.10000000000000000,28,DENT
BMW,M5,5.0,Petrol,2006,59560,37868.4000000000000,18,DENT
Porsche,911,3.5,Petrol,2007,70710,37233.9000000000000,17,DENT
VW,Passat,1.6,Diesel,2018,33939,30825.0000000000000,6,DENT
Ford,Fiesta,1.2,Petrol,2007,96247,5345.10000000000000000,17,DENT
Porsche,Cayenne,4.0,Diesel,2004,116505,16536.6000000000000,20,DENT
Toyota,Prius,1.4,Hybrid,2000,214847,2471.40000000000000000,24,DENT
Ford,Focus,1.6,Diesel,2015,7129,27945.9000000000000,9,DENT
Toyota,RAV4,2.4,Petrol,2016,15158,40751.1000000000000,8,DENT
VW,Passat,1.8,Diesel,1998,108382,5237.10000000000000000,26,DENT
Ford,Fiesta,1.2,Petrol,2005,154090,2985.30000000000000000,19,DENT
VW,Polo,1.2,Petrol,2001,59953,4716.00000000000000000,23,DENT
VW,Golf,1.2,Petrol,2011,75524,9830.7000000000000,13,DENT
VW,Passat,1.6,Diesel,1991,220260,1218.60000000000000000,33,DENT
Toyota,RAV4,2.0,Hybrid,2014,60188,29916.9000000000000,10,DENT
Toyota,RAV4,2.2,Hybrid,2006,60485,18371.7000000000000,18,DENT
Toyota,Yaris,1.0,Hybrid,2012,64300,11796.3000000000000,12,DENT
Ford,Mondeo,1.4,Diesel,1994,292337,675.00000000000000000,30,DENT
VW,Passat,1.8,Diesel,1992,227668,1292.40000000000000000,32,DENT
Toyota,RAV4,2.4,Hybrid,1986,161041,2384.10000000000000000,38,DENT
Ford,Fiesta,1.4,Petrol,1993,135745,1680.30000000000000000,31,DENT
Toyota,RAV4,1.8,Hybrid,1990,297920,783.00000000000000000,34,DENT
Toyota,Yaris,1.4,Petrol,2000,134562,3132.90000000000000000,24,DENT
BMW,M5,4.0,Petrol,2010,106732,31847.4000000000000,14,DENT
VW,Golf,1.6,Petrol,2008,54053,10701.0000000000000,16,DENT
Toyota,Prius,1.8,Hybrid,2002,99380,8281.80000000000000000,22,DENT
VW,Polo,1.0,Petrol,1994,117508,1796.40000000000000000,30,DENT
VW,Passat,1.8,Diesel,1990,98915,3294.90000000000000000,34,DENT
VW,Passat,2.0,Diesel,2003,139764,6040.80000000000000000,21,DENT
Toyota,Yaris,1.4,Petrol,1996,110356,2893.50000000000000000,28,DENT
Ford,Mondeo,2.0,Diesel,1986,133228,1938.60000000000000000,38,DENT
Ford,Focus,1.8,Petrol,2000,136291,4388.40000000000000000,24,DENT
VW,Passat,1.4,Diesel,2002,109107,5997.60000000000000000,22,DENT
Ford,Focus,2.0,Petrol,1992,196872,1631.70000000000000000,32,DENT
Ford,Focus,1.0,Petrol,1990,148322,1523.70000000000000000,34,DENT
Toyota,Yaris,1.2,Petrol,2017,56728,15783.3000000000000,7,DENT
Ford,Mondeo,1.6,Diesel,1997,166809,2744.10000000000000000,27,DENT
Toyota,Prius,1.0,Hybrid,1998,144045,3350.70000000000000000,26,DENT
Ford,Focus,1.4,Diesel,2004,47201,10002.6000000000000,20,DENT
VW,Golf,1.6,Petrol,2014,40723,17331.3000000000000,10,DENT
VW,Golf,1.6,Petrol,1994,267472,737.10000000000000000,30,DENT
Ford,Mondeo,1.4,Diesel,1991,227622,1009.80000000000000000,33,DENT
Toyota,RAV4,2.2,Hybrid,1993,233466,1929.60000000000000000,31,DENT
Ford,Focus,1.0,Diesel,2001,130635,3839.40000000000000000,23,DENT
Toyota,Prius,1.0,Hybrid,2006,122661,6765.30000000000000000,18,DENT
Ford,Mondeo,1.4,Diesel,2013,87639,13818.6000000000000,11,DENT
VW,Passat,1.4,Diesel,1997,178383,2457.90000000000000000,27,DENT
Ford,Mondeo,1.6,Diesel,1990,226699,1017.90000000000000000,34,DENT
Ford,Focus,1.0,Petrol,2018,42958,21011.4000000000000,6,DENT
Ford,Focus,2.0,Diesel,1990,187915,1620.90000000000000000,34,DENT
VW,Passat,1.8,Petrol,2012,72779,16342.2000000000000,12,DENT
Porsche,911,2.6,Petrol,2018,35348,83466.0000000000000,6,DENT
BMW,M5,4.0,Petrol,2016,54358,68200.2000000000000,8,DENT
Toyota,Prius,1.4,Hybrid,2006,132016,7440.30000000000000000,18,DENT
Porsche,Cayenne,3.0,Petrol,1997,209016,3959.10000000000000000,27,DENT
VW,Polo,1.4,Petrol,2001,114397,3471.30000000000000000,23,DENT
Toyota,RAV4,1.8,Petrol,1984,371517,214.20000000000000000,40,DENT
Toyota,Prius,1.4,Hybrid,2003,155173,5052.60000000000000000,21,DENT
Ford,Fiesta,1.4,Petrol,2008,60534,7884.90000000000000000,16,DENT
Porsche,718 Cayman,2.4,Petrol,1991,183887,2498.40000000000000000,33,DENT
BMW,X3,2.4,Diesel,1991,252085,1235.70000000000000000,33,DENT
Toyota,RAV4,2.4,Hybrid,2014,74043,29901.6000000000000,10,DENT
Ford,Focus,1.8,Petrol,1990,242470,899.10000000000000000,34,DENT
Toyota,Yaris,1.0,Hybrid,1993,97685,2637.90000000000000000,31,DENT
Toyota,Yaris,1.0,Hybrid,2013,83889,11043.0000000000000,11,DENT
VW,Passat,1.8,Diesel,2006,207914,3924.90000000000000000,18,DENT
Ford,Fiesta,1.4,Petrol,2014,48743,12674.7000000000000,10,DENT
VW,Golf,1.8,Petrol,2014,71456,15116.4000000000000,10,DENT
Toyota,RAV4,2.0,Hybrid,2011,22761,30682.8000000000000,13,DENT
Ford,Mondeo,1.6,Diesel,2007,104269,8780.40000000000000000,17,DENT
Toyota,Yaris,1.4,Petrol,2002,65136,5939.10000000000000000,22,DENT
VW,Golf,1.4,Hybrid,2006,141099,5599.80000000000000000,18,DENT
Ford,Fiesta,1.2,Petrol,2016,32801,14755.5000000000000,8,DENT
BMW,M5,4.4,Petrol,2006,86933,29529.9000000000000,18,DENT
Toyota,Yaris,1.0,Petrol,2016,37557,15166.8000000000000,8,DENT
Ford,Fiesta,1.4,Petrol,1991,220952,711.00000000000000000,33,DENT
Toyota,Yaris,1.4,Hybrid,2015,35976,20335.5000000000000,9,DENT
Toyota,RAV4,1.8,Hybrid,2016,32652,38402.1000000000000,8,DENT
Toyota,Prius,1.8,Hybrid,1994,230780,1627.20000000000000000,30,DENT
Ford,Mondeo,1.6,Diesel,2002,69980,8010.90000000000000000,22,DENT
Toyota,RAV4,2.0,Petrol,1993,181808,2425.50000000000000000,31,DENT
VW,Passat,1.8,Diesel,2008,134584,8334.90000000000000000,16,DENT
VW,Passat,1.6,Diesel,1999,174686,3099.60000000000000000,25,DENT
Toyota,Prius,1.8,Hybrid,2002,160342,5134.50000000000000000,22,DENT
Ford,Fiesta,1.0,Petrol,2005,111938,3802.50000000000000000,19,DENT
Ford,Fiesta,1.4,Petrol,2016,38738,15390.9000000000000,8,DENT
BMW,Z4,3.0,Petrol,2008,93823,14712.3000000000000,16,DENT
BMW,X3,3.0,Petrol,2004,74729,13520.7000000000000,20,DENT
Ford,Mondeo,2.0,Diesel,2015,28151,27613.8000000000000,9,DENT
Ford,Fiesta,1.2,Petrol,2008,86804,6111.90000000000000000,16,DENT
Ford,Focus,1.8,Petrol,2004,43888,11023.2000000000000,20,DENT
VW,Golf,1.8,Diesel,2011,65013,13563.9000000000000,13,DENT
VW,Passat,1.4,Diesel,2000,114634,5034.60000000000000000,24,DENT
Ford,Focus,1.8,Diesel,2014,35531,23698.8000000000000,10,DENT
VW,Passat,1.4,Diesel,2013,90258,14330.7000000000000,11,DENT
Toyota,RAV4,2.0,Hybrid,1994,191346,2864.70000000000000000,30,DENT
VW,Golf,1.8,Petrol,2007,104083,7529.40000000000000000,17,DENT
BMW,Z4,2.2,Petrol,2014,66277,22728.6000000000000,10,DENT
Ford,Focus,1.4,Diesel,2018,39795,26605.8000000000000,6,DENT
Ford,Focus,1.4,Petrol,2011,76464,12561.3000000000000,13,DENT
Ford,Focus,1.8,Diesel,2002,182421,3589.20000000000000000,22,DENT
Ford,Focus,1.4,Petrol,2001,149300,3725.10000000000000000,23,DENT
BMW,X3,3.0,Diesel,2016,45929,38059.2000000000000,8,DENT
Toyota,Prius,1.4,Hybrid,2016,65118,23563.8000000000000,8,DENT
VW,Polo,1.4,Petrol,2006,60989,7061.40000000000000000,18,DENT
VW,Passat,1.4,Petrol,2003,83128,7367.40000000000000000,21,DENT
Ford,Fiesta,1.2,Petrol,2001,129380,2790.00000000000000000,23,DENT
BMW,M5,4.0,Petrol,2014,46905,62527.5000000000000,10,DENT
Ford,Focus,1.0,Diesel,1989,209475,886.50000000000000000,35,DENT
VW,Passat,1.4,Diesel,2015,54783,20792.7000000000000,9,DENT
Toyota,Prius,1.4,Hybrid,1994,99529,4280.40000000000000000,30,DENT
VW,Golf,1.2,Petrol,2012,39719,13214.7000000000000,12,DENT
BMW,Z4,3.0,Petrol,2013,51366,27327.6000000000000,11,DENT
Ford,Mondeo,1.8,Petrol,1992,148698,2307.60000000000000000,32,DENT
Toyota,RAV4,2.4,Hybrid,1992,242378,1737.90000000000000000,32,DENT
VW,Polo,2.0,Petrol,1994,172573,1627.20000000000000000,30,DENT
Toyota,Yaris,1.0,Hybrid,2011,46520,12354.3000000000000,13,DENT
Toyota,Yaris,1.0,Petrol,2002,169053,2280.60000000000000000,22,DENT
BMW,M5,4.4,Petrol,1991,241258,3023.10000000000000000,33,DENT
Toyota,Yaris,1.4,Hybrid,1994,252105,907.20000000000000000,30,DENT
Toyota,Yaris,1.0,Petrol,1984,254125,321.30000000000000000,40,DENT
Ford,Focus,1.6,Petrol,2014,57872,18549.0000000000000,10,DENT
Ford,Mondeo,1.6,Diesel,1995,184812,2060.10000000000000000,29,DENT
BMW,M5,4.4,Petrol,2002,123248,17285.4000000000000,22,DENT
Ford,Focus,1.6,Diesel,2005,127499,6498.90000000000000000,19,DENT
Ford,Focus,2.0,Petrol,1989,50945,4092.30000000000000000,35,DENT
VW,Polo,2.0,Petrol,2011,83182,10145.7000000000000,13,DENT
Ford,Fiesta,1.0,Petrol,1997,216965,928.80000000000000000,27,DENT
Ford,Fiesta,1.0,Petrol,2003,197013,1654.20000000000000000,21,DENT
Porsche,Cayenne,4.0,Petrol,2001,107473,13802.4000000000000,23,DENT
VW,Passat,2.0,Petrol,2014,50306,22773.6000000000000,10,DENT
Porsche,Cayenne,3.0,Petrol,2014,54406,41034.6000000000000,10,DENT
VW,Polo,1.0,Petrol,2019,14787,18675.0000000000000,5,DENT
BMW,M5,4.4,Petrol,1993,79164,13103.1000000000000,31,DENT
Toyota,Prius,1.4,Hybrid,1993,203661,1711.80000000000000000,31,DENT
Ford,Focus,1.6,Diesel,1996,226320,1538.10000000000000000,28,DENT
Toyota,Yaris,1.2,Petrol,2009,54161,9411.3000000000000,15,DENT
Ford,Mondeo,1.8,Hybrid,1991,260111,970.20000000000000000,33,DENT
VW,Polo,1.4,Petrol,2002,76290,4885.20000000000000000,22,DENT
Ford,Fiesta,1.2,Petrol,2001,92286,3686.40000000000000000,23,DENT
Toyota,RAV4,1.8,Hybrid,1998,126954,6053.40000000000000000,26,DENT
VW,Polo,1.4,Petrol,1989,173718,965.70000000000000000,35,DENT
VW,Passat,2.0,Petrol,2011,99709,13336.2000000000000,13,DENT
Toyota,RAV4,2.2,Hybrid,1987,213622,1547.10000000000000000,37,DENT
VW,Passat,2.0,Diesel,1996,172735,2884.50000000000000000,28,DENT
Ford,Focus,1.0,Petrol,2014,63432,14146.2000000000000,10,DENT
Toyota,Prius,1.8,Hybrid,2006,113803,9713.7000000000000,18,DENT
BMW,Z4,3.0,Petrol,2018,46402,39330.9000000000000,6,DENT
Ford,Mondeo,1.4,Diesel,2010,120547,8872.20000000000000000,14,DENT
Ford,Mondeo,1.4,Petrol,2011,89747,11346.3000000000000,13,DENT
Toyota,RAV4,2.0,Hybrid,2002,96531,10476.0000000000000,22,DENT
VW,Passat,1.8,Diesel,1989,166203,1813.50000000000000000,35,DENT
Porsche,Cayenne,2.6,Petrol,1992,270350,1505.70000000000000000,32,DENT
VW,Passat,1.8,Petrol,2005,123410,7093.80000000000000000,19,DENT
Toyota,Yaris,1.2,Hybrid,1997,160958,2298.60000000000000000,27,DENT
BMW,M5,5.0,Petrol,2013,49117,64512.0000000000000,11,DENT
Toyota,RAV4,2.4,Petrol,1990,357721,423.00000000000000000,34,DENT
Toyota,Yaris,1.4,Petrol,2002,149944,3162.6,22,DENT
VW,Polo,1.2,Diesel,2006,141502,3810.60000000000000000,18,DENT
VW,Passat,1.4,Diesel,2014,80785,16371.0000000000000,10,DENT
Ford,Focus,1.0,Petrol,1999,187041,2004.30000000000000000,25,DENT
Ford,Mondeo,1.6,Diesel,2013,29476,21452.4000000000000,11,DENT
Toyota,Prius,1.8,Hybrid,2015,68602,24426.0000000000000,9,DENT
VW,Polo,1.6,Petrol,2014,63286,12677.4000000000000,10,DENT
Ford,Fiesta,1.2,Petrol,2012,65479,9228.6000000000000,12,DENT
Ford,Focus,1.8,Diesel,1985,200825,983.70000000000000000,39,DENT
Ford,Fiesta,1.4,Petrol,2011,47855,10434.6000000000000,13,DENT
Ford,Focus,1.8,Petrol,2000,117401,5085.00000000000000000,24,DENT
BMW,Z4,3.0,Petrol,2017,40539,38127.6000000000000,7,DENT
Toyota,Yaris,1.2,Hybrid,1995,147267,2251.80000000000000000,29,DENT
VW,Golf,1.6,Diesel,1994,244170,960.30000000000000000,30,DENT
VW,Golf,1.6,Petrol,1986,135615,1373.40000000000000000,38,DENT
VW,Golf,2.0,Petrol,2011,65911,13536.0000000000000,13,DENT
Toyota,Yaris,1.4,Petrol,2003,182211,2578.50000000000000000,21,DENT
Ford,Focus,1.8,Diesel,2012,64876,17276.4000000000000,12,DENT
Porsche,718 Cayman,2.0,Petrol,1996,183033,3206.70000000000000000,28,DENT
VW,Golf,2.0,Petrol,1998,147043,3118.50000000000000000,26,DENT
Toyota,Yaris,1.0,Hybrid,1996,206077,1330.20000000000000000,28,DENT
Toyota,Prius,1.4,Hybrid,2018,32205,33009.3000000000000,6,DENT
Porsche,Cayenne,2.6,Petrol,1993,195548,3178.80000000000000000,31,DENT
VW,Polo,1.2,Petrol,2005,158600,2952.0,19,DENT
VW,Polo,1.2,Petrol,2015,72602,11032.2000000000000,9,DENT
BMW,M5,4.0,Petrol,2006,115793,22784.4000000000000,18,DENT
BMW,Z4,2.0,Petrol,2012,89808,16139.7000000000000,12,DENT
Toyota,Yaris,1.2,Hybrid,1994,161169,1878.30000000000000000,30,DENT
Toyota,RAV4,1.8,Hybrid,1997,140326,5094.00000000000000000,27,DENT
BMW,X3,3.0,Diesel,2018,26051,48889.8000000000000,6,DENT
Porsche,718 Cayman,2.4,Petrol,2017,36862,42152.4000000000000,7,DENT
VW,Golf,1.8,Diesel,2014,71398,15878.7000000000000,10,DENT
Toyota,RAV4,1.8,Hybrid,2010,76363,19523.7000000000000,14,DENT
Toyota,Yaris,1.2,Hybrid,2018,30726,23709.6000000000000,6,DENT
Toyota,Yaris,1.0,Petrol,2007,66784,6929.10000000000000000,17,DENT
Porsche,718 Cayman,2.4,Petrol,1997,88480,7939.80000000000000000,27,DENT
Ford,Focus,1.4,Petrol,2017,18436,26786.7000000000000,7,DENT
Toyota,Yaris,1.0,Petrol,2006,99144,5175.00000000000000000,18,DENT
Ford,Mondeo,2.0,Diesel,2018,37657,31914.0000000000000,6,DENT
VW,Passat,1.8,Diesel,1995,214521,1776.60000000000000000,29,DENT
Toyota,Prius,1.0,Hybrid,2010,94399,10909.8000000000000,14,DENT
Ford,Mondeo,1.6,Petrol,2000,95158,5604.30000000000000000,24,DENT
Ford,Mondeo,1.6,Hybrid,2017,31457,31646.7000000000000,7,DENT
VW,Polo,1.0,Petrol,2019,24380,17716.5000000000000,5,DENT
Ford,Focus,2.0,Petrol,1986,265330,586.80000000000000000,38,DENT
Ford,Focus,2.0,Petrol,2004,116410,7051.50000000000000000,20,DENT
Toyota,Prius,1.8,Hybrid,1991,180972,2070.90000000000000000,33,DENT
Ford,Mondeo,1.4,Petrol,2015,47302,19640.7000000000000,9,DENT
Ford,Fiesta,1.4,Petrol,2017,53667,15012.0000000000000,7,DENT
Ford,Focus,2.0,Petrol,1991,175779,1832.40000000000000000,33,DENT
Porsche,Cayenne,2.6,Diesel,2016,44002,48888.9000000000000,8,DENT
Ford,Mondeo,1.4,Petrol,2017,17617,26660.7000000000000,7,DENT
BMW,M5,5.0,Petrol,2018,38343,96125.4000000000000,6,DENT
Toyota,Prius,1.4,Hybrid,2001,97453,6929.10000000000000000,23,DENT
Ford,Fiesta,1.4,Hybrid,2000,122164,3578.40000000000000000,24,DENT
Toyota,RAV4,2.4,Hybrid,1997,119142,6946.20000000000000000,27,DENT
Porsche,Cayenne,3.0,Petrol,1988,235433,1711.80000000000000000,36,DENT
Ford,Mondeo,1.6,Hybrid,1994,158432,2754.00000000000000000,30,DENT
VW,Polo,1.0,Petrol,2018,16764,17284.5000000000000,6,DENT
Toyota,RAV4,1.8,Hybrid,1999,108175,7469.10000000000000000,25,DENT
Porsche,718 Cayman,4.0,Petrol,1992,155417,4385.70000000000000000,32,DENT
BMW,X3,2.0,Diesel,2009,53208,18625.5000000000000,15,DENT
VW,Polo,1.0,Petrol,2011,81220,7272.00000000000000000,13,DENT
Toyota,RAV4,2.4,Hybrid,2007,105498,14996.7000000000000,17,DENT
VW,Passat,1.4,Diesel,1992,197268,1494.90000000000000000,32,DENT
Ford,Fiesta,1.0,Diesel,2005,142289,3150.00000000000000000,19,DENT
Toyota,RAV4,2.4,Hybrid,2000,11500,17161.2000000000000,24,DENT
Ford,Fiesta,1.0,Petrol,1993,279584,398.70000000000000000,31,DENT
Ford,Fiesta,1.4,Petrol,1988,217749,598.50000000000000000,36,DENT
VW,Polo,1.0,Petrol,2018,17762,17191.8000000000000,6,DENT
Toyota,Yaris,1.0,Petrol,2012,60507,10076.4000000000000,12,DENT
Toyota,Yaris,1.0,Hybrid,2004,155257,3508.20000000000000000,20,DENT
Ford,Mondeo,1.4,Diesel,2005,125696,6108.30000000000000000,19,DENT
VW,Passat,1.6,Diesel,1999,207639,2325.60000000000000000,25,DENT
Ford,Focus,1.8,Petrol,1994,87272,4254.30000000000000000,30,DENT
Ford,Mondeo,1.8,Diesel,2000,126554,4930.20000000000000000,24,DENT
Ford,Focus,1.0,Petrol,1996,235100,1069.20000000000000000,28,DENT
VW,Passat,2.0,Diesel,1997,245011,1622.70000000000000000,27,DENT
VW,Golf,1.8,Petrol,1993,288482,599.40000000000000000,31,DENT
VW,Polo,2.0,Petrol,2011,40617,13376.7000000000000,13,DENT
Toyota,Prius,1.0,Hybrid,1994,175396,1977.30000000000000000,30,DENT
VW,Golf,2.0,Hybrid,2016,45517,25807.5000000000000,8,DENT
BMW,Z4,2.0,Petrol,2007,73819,12921.3000000000000,17,DENT
VW,Passat,1.6,Diesel,2006,57089,12021.3000000000000,18,DENT
Ford,Fiesta,1.4,Petrol,1989,204700,719.10000000000000000,35,DENT
BMW,X3,2.4,Diesel,1994,121212,4651.20000000000000000,30,DENT
Ford,Focus,2.0,Petrol,2007,78281,11357.1000000000000,17,DENT
Ford,Focus,1.0,Petrol,2015,47355,16746.3000000000000,9,DENT
Porsche,718 Cayman,2.0,Petrol,2006,51807,16874.1000000000000,18,DENT
Ford,Focus,1.8,Diesel,1994,231722,1359.00000000000000000,30,DENT
Toyota,Yaris,1.2,Petrol,2013,61333,11736.0000000000000,11,DENT
Toyota,Yaris,1.2,Hybrid,2008,65756,9802.8000000000000,16,DENT
Toyota,Prius,1.4,Hybrid,2007,117333,8914.50000000000000000,17,DENT
VW,Golf,1.4,Petrol,2004,151742,3745.80000000000000000,20,DENT
